bref_id,mlb_depth,debut,espn_id,cbs_name,mlb_name,bref_name,bats,lahman_id,retro_id,espn_pos,nfbc_id,yahoo_name,espn_name,yahoo_pos,nfbc_name,birth_year,mlb_id,fg_name,retro_name,wb_years,cbs_id,yahoo_id,mlb_team,bp_id,cbs_pos,nfbc_pos,mlb_team_long,fg_id,throws,mlb_pos
,LF3,,34249,Tyler Goeddel,Tyler Goeddel,,R,,,RF,10244,Tyler Goeddel,Tyler Goeddel,CF,Tyler Goeddel,1992,595963,Tyler Goeddel,,0,2171700,10244,PHI,70767,RF,CF,Philadelphia Phillies,sa597762,R,LF
grahaty01,,9/7/2012,29739,Tyler Graham,Tyler Graham,Tyler Graham,R,grahaty01,graht001,CF,9291,Tyler Graham,Tyler Graham,CF,Tyler Graham,1984,488917,Tyler Graham,Tyler Graham,-1,1603024,9291,ARI,51782,CF,OF,Arizona Diamondbacks,6220,R,OF
greenty02,,4/30/2009,30027,Tyler Greene,Tyler Greene,Tyler Greene,R,greenty02,greet004,SS,8463,Tyler Greene,Tyler Greene,2B,Tyler Greene,1983,460022,Tyler Greene,Tyler Greene,-1,1654336,8463,ATL,47770,SS,2B,Atlanta Braves,4675,R,2B
holtty01,CF2,7/6/2014,31754,Tyler Holt,Tyler Holt,Tyler Holt,R,holtty01,holtt001,CF,9756,Tyler Holt,Tyler Holt,CF/LF,Tyler Holt,1989,534627,Tyler Holt,Tyler Holt,0.075,2043939,9756,CIN,65939,CF,CF,Cincinnati Reds,11391,R,CF
ladenty01,,4/8/2015,31647,Tyler Ladendorf,Tyler Ladendorf,Tyler Ladendorf,R,,ladet001,2B,9905,Tyler Ladendorf,Tyler Ladendorf,2B/3B,Tyler Ladendorf,1988,502285,Tyler Ladendorf,Tyler Ladendorf,0.132,1951313,9905,OAK,58250,2B,2B,Oakland Athletics,3211,R,2B
lyonsty01,RP6,5/22/2013,32641,Tyler Lyons,Tyler Lyons,Tyler Lyons,L,lyonsty01,lyont001,SP,9401,Tyler Lyons,Tyler Lyons,SP/RP,Tyler Lyons,1988,544928,Tyler Lyons,Tyler Lyons,1.07,2040403,9401,STL,68438,SP,P,St. Louis Cardinals,11334,L,P
matzety01,,6/11/2014,31264,Tyler Matzek,Tyler Matzek,Tyler Matzek,L,matzety01,matzt001,SP,9730,Tyler Matzek,Tyler Matzek,SP,Tyler Matzek,1990,554431,Tyler Matzek,Tyler Matzek,0.144,1739668,9730,COL,66214,SP,P,Colorado Rockies,10058,L,P
moorety01,LF4,4/29/2012,30635,Tyler Moore,Tyler Moore,Tyler Moore,R,moorety01,moort002,1B,9170,Tyler Moore,Tyler Moore,1B/LF,Tyler Moore,1987,489138,Tyler Moore,Tyler Moore,3.018,1740975,9170,WSH,58470,1B,1B,Washington Nationals,7244,R,1B
,,,32788,Tyler Naquin,Tyler Naquin,,L,,,CF,10121,Tyler Naquin,Tyler Naquin,CF,Tyler Naquin,1991,571980,Tyler Naquin,,0,2044528,10121,CLE,70362,CF,CF,Cleveland Indians,sa502772,R,CF
olsonty01,,4/7/2015,33695,Tyler Olson,Tyler Olson,Tyler Olson,R,,olsot002,RP,9912,Tyler Olson,Tyler Olson,RP,Tyler Olson,1989,621397,Tyler Olson,Tyler Olson,0.059,2166760,9912,NYY,102149,RP,P,New York Yankees,14741,L,P
pastoty01,,4/5/2012,30710,Tyler Pastornicky,Tyler Pastornicky,Tyler Pastornicky,R,pastoty01,pastt001,2B,9090,Tyler Pastornicky,Tyler Pastornicky,2B/SS,Tyler Pastornicky,1989,543629,Tyler Pastornicky,Tyler Pastornicky,-1,1740986,9090,TEX,58524,2B,2B,Texas Rangers,6777,R,2B
roberty01,,6/26/2012,31937,Tyler Robertson,Tyler Robertson,Tyler Robertson,L,roberty01,robet001,RP,9222,Tyler Robertson,Tyler Robertson,RP,Tyler Robertson,1987,502356,Tyler Robertson,Tyler Robertson,-1,1708188,9222,WSH,50248,RP,P,Washington Nationals,3223,L,P
saladty01,SS2,7/10/2015,31190,Tyler Saladino,Tyler Saladino,Tyler Saladino,R,,salat001,3B,10026,Tyler Saladino,Tyler Saladino,3B/SS,Tyler Saladino,1989,573135,Tyler Saladino,Tyler Saladino,0.087,1804103,10026,CWS,66662,3B,3B,Chicago White Sox,10807,R,3B
skaggty01,SP8,8/22/2012,31221,Tyler Skaggs,Tyler Skaggs,Tyler Skaggs,L,skaggty01,skagt001,SP,9126,Tyler Skaggs,Tyler Skaggs,SP,Tyler Skaggs,1991,572140,Tyler Skaggs,Tyler Skaggs,-1,1758900,9126,LAA,61000,SP,P,Los Angeles Angels,10190,L,P
thornty01,RP5,6/19/2012,31887,Tyler Thornburg,Tyler Thornburg,Tyler Thornburg,R,thornty01,thort001,RP,9219,Tyler Thornburg,Tyler Thornburg,RP/SP,Tyler Thornburg,1988,592804,Tyler Thornburg,Tyler Thornburg,2.057,1840443,9219,MIL,67137,RP,P,Milwaukee Brewers,10688,R,P
wagnety01,,5/31/2015,33746,Tyler Wagner,Tyler Wagner,Tyler Wagner,R,,wagnt001,SP,9977,Tyler Wagner,Tyler Wagner,SP,Tyler Wagner,1991,621281,Tyler Wagner,Tyler Wagner,0.014,2167353,9977,ARI,100584,SP,P,Arizona Diamondbacks,13796,R,P
wilsoty01,RP10,5/20/2015,33006,Tyler Wilson,Tyler Wilson,Tyler Wilson,R,,wilst004,RP,9967,Tyler Wilson,Tyler Wilson,SP/RP,Tyler Wilson,1989,592869,Tyler Wilson,Tyler Wilson,0.068,2051164,9967,BAL,68721,RP,P,Baltimore Orioles,12691,R,P
,,,31865,Tyrell Jenkins,Tyrell Jenkins,,R,,,SP,10115,Tyrell Jenkins,Tyrell Jenkins,SP,Tyrell Jenkins,1992,592433,Tyrell Jenkins,,0,1766183,10115,ATL,67022,SP,P,Atlanta Braves,sa548158,R,P
brummty01,,10/3/2012,31339,Tyson Brummett,Tyson Brummett,Tyson Brummett,R,brummty01,brumt001,RP,9312,Tyson Brumett,Tyson Brummett,RP,Tyson Brumett,1984,445204,Tyson Brummett,Tyson Brummett,-1,1809322,9312,TOR,52875,RP,P,Toronto Blue Jays,509,R,P
rossty01,SP2,4/7/2010,30099,Tyson Ross,Tyson Ross,Tyson Ross,R,rossty01,rosst001,SP,8699,Tyson Ross,Tyson Ross,SP/RP,Tyson Ross,1987,475115,Tyson Ross,Tyson Ross,4.126,1655631,8699,SD,58617,SP,P,San Diego Padres,7872,R,P
jimenub01,SP4,9/26/2006,28625,Ubaldo Jimenez,Ubaldo Jimenez,Ubaldo Jimenez,R,jimenub01,jimeu001,SP,7900,Ubaldo Jiménez,Ubaldo Jimenez,SP,Ubaldo Jimenez,1984,434622,Ubaldo Jimenez,Ubaldo Jimenez,8.087,533004,7900,BAL,37512,SP,P,Baltimore Orioles,3374,R,P
worleva01,,7/24/2010,30943,Vance Worley,Vance Worley,Vance Worley,R,worleva01,worlv001,RP,8766,Vance Worley,Vance Worley,SP/RP,Vance Worley,1987,474699,Vance Worley,Vance Worley,3.112,1758068,8766,BAL,58195,RP,P,Baltimore Orioles,6435,R,P
blackvi01,,7/25/2013,31764,Vic Black,Vic Black,Vic Black,R,blackvi01,blacv001,RP,9469,Vic Black,Vic Black,RP,Vic Black,1988,502195,Vic Black,Vic Black,-1,2027411,9469,NYM,61032,RP,P,New York Mets,9195,R,P
,RP8,,32120,Vicente Campos,Vicente Campos,,R,,,SP,,,Vicente Campos,,,1992,553883,Vicente Campos,,0,1947848,,NYY,66069,SP,,New York Yankees,sa504797,R,P
,,,33784,Victor Alcantara,Victor Alcantara,,R,,,SP,,Victor Alcántara,Victor Alcantara,SP,,1993,622505,Victor Alcantara,,0,2167469,10187,LAA,100959,SP,,Los Angeles Angels,sa657093,R,P
,,,,,Victor Caratini,,S,,,,,,,,,1993,605170,,,0,,,CHC,,,,Chicago Cubs,,R,C
martevi01,,9/6/2009,30377,Victor Marte,Victor Marte,Victor Marte,R,martevi01,martv002,RP,8582,Victor Marte,Victor Marte,RP,Victor Marte,1980,469690,Victor Marte,Victor Marte,-1,1663441,8582,STL,54154,RP,P,St. Louis Cardinals,5158,R,P
martivi01,1B2,9/10/2002,5007,Victor Martinez,Victor Martinez,Victor Martinez,S,martivi01,martv001,DH,6853,Víctor Martínez,Victor Martinez,DH/1B,Victor Martinez,1978,400121,Victor Martinez,Victor Martinez,12.114,367942,6853,DET,1105,DH,DH,Detroit Tigers,393,R,DH
nunovi01,RP5,4/29/2013,32706,Vidal Nuno,Vidal Nuno,Vidal Nuno,L,nunovi01,nunov001,RP,9381,Vidal Nuño,Vidal Nuno,RP,Vidal Nuno,1987,573064,Vidal Nuno,Vidal Nuno,2.015,2040769,9381,SEA,60488,RP,P,Seattle Mariners,9674,L,P
mazzavi01,,6/2/2009,30152,Vin Mazzaro,Vin Mazzaro,Vin Mazzaro,R,mazzavi01,mazzv001,RP,8506,Vin Mazzaro,Vin Mazzaro,RP,Vin Mazzaro,1986,476570,Vin Mazzaro,Vin Mazzaro,-1,1655628,8506,MIA,49777,RP,P,Miami Marlins,5231,R,P
belnovi01,,7/3/2014,31472,Vince Belnome,Vince Belnome,Vince Belnome,L,belnovi01,belnv001,1B,9665,Vince Belnome,Vince Belnome,2B,Vince Belnome,1988,572714,Vince Belnome,Vince Belnome,-1,1956434,9665,TB,60169,2B,2B,Tampa Bay Rays,8126,R,1B
velasvi01,SP5,6/10/2015,31878,Vince Velasquez,Vincent Velasquez,Vincent Velasquez,S,,velav001,RP,9992,Vince Velásquez,Vince Velasquez,SP,Vince Velasquez,1992,592826,Vincent Velasquez,Vincent Velasquez,0.086,2117039,9992,PHI,67143,RP,P,Philadelphia Phillies,11189,R,P
pestavi01,,9/23/2010,30964,Vinnie Pestano,Vinnie Pestano,Vinnie Pestano,R,pestavi01,pestv001,RP,8841,Vinnie Pestano,Vinnie Pestano,RP,Vinnie Pestano,1985,502260,Vinnie Pestano,Vinnie Pestano,-1,1771184,8841,LAA,57123,RP,P,Los Angeles Angels,4782,R,P
daviswa01,RP1,9/6/2009,28957,Wade Davis,Wade Davis,Wade Davis,R,daviswa01,daviw001,RP,8174,Wade Davis,Wade Davis,RP/SP,Wade Davis,1985,451584,Wade Davis,Wade Davis,6.032,1231630,8174,KC,47360,RP,P,Kansas City Royals,7441,R,P
leblawa01,RP9,9/3/2008,29238,Wade LeBlanc,Wade LeBlanc,Wade LeBlanc,L,leblawa01,leblw001,RP,8353,Wade LeBlanc,Wade LeBlanc,RP/SP,Wade LeBlanc,1984,453281,Wade LeBlanc,Wade LeBlanc,-1,1558273,8353,LAA,51959,RP,P,Los Angeles Angels,5221,L,P
mileywa01,SP3,8/20/2011,31094,Wade Miley,Wade Miley,Wade Miley,L,mileywa01,milew001,SP,9017,Wade Miley,Wade Miley,SP,Wade Miley,1986,489119,Wade Miley,Wade Miley,4.044,1716842,9017,SEA,58453,SP,P,Seattle Mariners,8779,L,P
rodriwa01,RP10,5/23/2005,6286,Wandy Rodriguez,Wandy Rodriguez,Wandy Rodriguez,S,rodriwa01,rodrw002,SP,7552,Wandy Rodríguez,Wandy Rodriguez,SP,Wandy Rodriguez,1979,434643,Wandy Rodriguez,Wandy Rodriguez,-1,533047,7552,TEX,45618,SP,P,Texas Rangers,2586,L,P
wangwe01,,4/14/2014,33117,Wei-Chung Wang,Wei-Chung Wang,Wei-Chung Wang,L,wangwe01,wangw001,RP,9648,Wei-Chung Wang,Wei-Chung Wang,RP,Wei-Chung Wang,1992,623913,Wei-Chung Wang,Wei-Chung Wang,-1,2109065,9648,MIL,102199,RP,P,Milwaukee Brewers,14382,L,P
chenwe02,SP2,4/10/2012,32048,Wei-Yin Chen,Wei-Yin Chen,Wei-Yin Chen,L,chenwe02,chenw001,SP,9093,Wei-Yin Chen,Wei-Yin Chen,SP,Wei-Yin Chen,1985,612672,Wei-Yin Chen,Wei-Yin Chen,4.0,1935581,9093,MIA,53026,SP,P,Miami Marlins,13071,L,P
castiwe01,C1,8/11/2010,29564,Welington Castillo,Welington Castillo,Welington Castillo,R,castiwe01,castw002,C,8784,Welington Castillo,Welington Castillo,C,Welington Castillo,1987,456078,Welington Castillo,Welington Castillo,4.009,1495871,8784,ARI,52461,C,C,Arizona Diamondbacks,3256,R,C
wrighwe01,,3/31/2008,28940,Wesley Wright,Wesley Wright,Wesley Wright,R,wrighwe01,wrigw001,RP,8157,Wesley Wright,Wesley Wright,RP/SP,Wesley Wright,1985,449079,Wesley Wright,Wesley Wright,-1,1422590,8157,LAA,49178,RP,P,Los Angeles Angels,5960,L,P
myerswi01,1B1,6/18/2013,31265,Wil Myers,Wil Myers,Wil Myers,R,myerswi01,myerw001,CF,8859,Wil Myers,Wil Myers,CF/1B,Wil Myers,1990,571976,Wil Myers,Wil Myers,2.104,1744704,8859,SD,60635,CF,CF,San Diego Padres,10047,R,CF
nievewi01,,7/21/2002,5219,Wil Nieves,Wil Nieves,Wil Nieves,R,nievewi01,nievw001,C,6968,Wil Nieves,Wil Nieves,C,Wil Nieves,1977,408242,Wil Nieves,Wil Nieves,-1,225410,6968,SD,11429,C,C,San Diego Padres,1556,R,C
,,,31766,Wilfredo Boscan,Wilfredo Boscan,,R,,,RP,9965,Wilfredo Boscán,Wilfredo Boscan,RP,Wilfredo Boscan,1989,517448,Wilfredo Boscan,,0,2034702,9965,PIT,55604,RP,P,Pittsburgh Pirates,sa455657,R,P
tovarwi01,,9/22/2013,32190,Wilfredo Tovar,Wilfredo Tovar,Wilfredo Tovar,R,tovarwi01,tovaw001,SS,9536,Wilfredo Tovar,Wilfredo Tovar,SS/2B,Wilfredo Tovar,1991,541600,Wilfredo Tovar,Wilfredo Tovar,-1,1953531,9536,NYM,59407,SS,SS,New York Mets,10416,R,2B
rosarwi01,,9/6/2011,30197,Wilin Rosario,Wilin Rosario,Wilin Rosario,R,rosarwi01,rosaw001,1B,8854,Wilin Rosario,Wilin Rosario,1B/C,Wilin Rosario,1989,501647,Wilin Rosario,Wilin Rosario,3.157,1663024,8854,COL,50900,1B,1B,Colorado Rockies,8002,R,1B
ramirwi01,,5/20/2009,29390,Wilkin Ramirez,Wilkin Ramirez,Wilkin Ramirez,R,ramirwi01,ramiw001,LF,8478,Wilkin Ramírez,Wilkin Ramirez,RF/CF,Wilkin Ramirez,1985,457133,Wilkin Ramirez,Wilkin Ramirez,-1,1208741,8478,MIN,48734,LF,OF,Minnesota Twins,5219,R,RF
rodriwi02,,6/3/2014,31939,Wilking Rodriguez,Wilking Rodriguez,Wilking Rodriguez,R,rodriwi02,rodrw003,RP,9720,Wilking Rodríguez,Wilking Rodriguez,RP,Wilking Rodriguez,1990,516853,Wilking Rodriguez,Wilking Rodriguez,-1,2132971,9720,KC,56674,RP,P,Kansas City Royals,8801,R,P
harriwi10,RP4,8/13/2012,32566,Will Harris,Will Harris,Will Harris,R,harriwi02,harrw002,RP,9267,Will Harris,Will Harris,RP,Will Harris,1984,501789,Will Harris,Will Harris,2.102,2002040,9267,HOU,51032,RP,P,Houston Astros,3192,R,P
,,,33648,Will Locante,Will Locante,,L,,,RP,,,Will Locante,,,1990,605342,Will Locante,,0,2159734,,ARI,70834,RP,,Arizona Diamondbacks,sa577888,L,P
middlwi01,,5/2/2012,31232,Will Middlebrooks,Will Middlebrooks,Will Middlebrooks,R,middlwi01,middw001,3B,9109,Will Middlebrooks,Will Middlebrooks,3B,Will Middlebrooks,1988,519025,Will Middlebrooks,Will Middlebrooks,3.057,1805190,9109,SD,58259,3B,3B,San Diego Padres,7002,R,3B
ohmanwi01,,9/19/2000,4563,Will Ohman,Will Ohman,Will Ohman,L,ohmanwi01,ohmaw001,RP,6612,Will Ohman,Will Ohman,RP,Will Ohman,1977,349193,Will Ohman,Will Ohman,-1,205104,6612,WSH,17455,RP,P,Washington Nationals,296,L,P
rhymewi01,,7/25/2010,29385,Will Rhymes,Will Rhymes,Will Rhymes,L,rhymewi01,rhymw001,2B,8768,Will Rhymes,Will Rhymes,2B,Will Rhymes,1983,489242,Will Rhymes,Will Rhymes,-1,1647782,8768,TB,46601,2B,2B,Tampa Bay Rays,9802,R,2B
smithwi04,RP1,5/23/2012,31549,Will Smith,Will Smith,Will Smith,R,smithwi04,smitw002,RP,9193,Will Smith,Will Smith,RP/SP,Will Smith,1989,519293,Will Smith,Will Smith,2.155,1666825,9193,MIL,58281,RP,P,Milwaukee Brewers,8048,L,P
venabwi01,,8/29/2008,29224,Will Venable,Will Venable,Will Venable,L,venabwi01,venaw001,CF,8340,Will Venable,Will Venable,CF/RF,Will Venable,1982,461416,Will Venable,Will Venable,-1,1205586,8340,TEX,49138,CF,CF,Texas Rangers,211,L,CF
,,,34858,Williams Jerez,Williams Jerez,,L,,,RP,,,Williams Jerez,,,1992,605301,Williams Jerez,,0,2210214,,BOS,70455,RP,,Boston Red Sox,sa597797,L,P
perezwi01,SP5,5/8/2015,33650,Williams Perez,Williams Perez,Williams Perez,R,,perew001,SP,9957,Williams Pérez,Williams Perez,SP,Williams Perez,1991,554234,Williams Perez,Williams Perez,0.149,2159712,9957,ATL,66155,SP,P,Atlanta Braves,11592,R,P
bloomwi01,,9/1/2002,4603,Willie Bloomquist,Willie Bloomquist,Willie Bloomquist,R,bloomwi01,bloow001,SS,6636,Willie Bloomquist,Willie Bloomquist,SS/3B,Willie Bloomquist,1977,217100,Willie Bloomquist,Willie Bloomquist,-1,174661,6636,SEA,1139,SS,SS,Seattle Mariners,1066,R,SS
harriwi02,,9/2/2001,4949,Willie Harris,Willie Harris,Willie Harris,L,harriwi01,harrw001,LF,6798,Willie Harris,Willie Harris,2B,Willie Harris,1978,407483,Willie Harris,Willie Harris,-1,182246,6798,CIN,1536,OF,2B,Cincinnati Reds,236,R,2B
,,,32532,Willson Contreras,Willson Contreras,,R,,,C,10166,Willson Contreras,Willson Contreras,C,Willson Contreras,1992,575929,Willson Contreras,,0,2171084,10166,CHC,66719,C,C,Chicago Cubs,sa508176,R,C
,,,32335,Willy Garcia,Willy Garcia,,R,,,CF,10142,Willy Garcia,Willy Garcia,RF,Willy Garcia,1992,591994,Willy Garcia,,0,1959465,10142,PIT,66914,CF,RF,Pittsburgh Pirates,sa547734,R,RF
difowi01,,5/19/2015,33659,Wilmer Difo,Wilmer Difo,Wilmer Difo,S,,difow001,SS,9969,Wilmer Difo,Wilmer Difo,SS,Wilmer Difo,1992,594694,Wilmer Difo,Wilmer Difo,0.051,2159737,9969,WSH,67700,SS,SS,Washington Nationals,14320,R,SS
florewi01,SS2,8/6/2013,30627,Wilmer Flores,Wilmer Flores,Wilmer Flores,R,florewi01,florw001,SS,9483,Wilmer Flores,Wilmer Flores,SS/2B,Wilmer Flores,1991,527038,Wilmer Flores,Wilmer Flores,2.003,1665897,9483,NYM,57850,SS,SS,New York Mets,5827,R,SS
fontwi01,,9/18/2012,31075,Wilmer Font,Wilmer Font,Wilmer Font,R,fontwi01,fontw001,RP,9042,Wilmer Font,Wilmer Font,RP,Wilmer Font,1990,521655,Wilmer Font,Wilmer Font,-1,1784693,9042,TEX,56278,RP,P,Texas Rangers,5257,R,P
betemwi01,,9/18/2001,4968,Wilson Betemit,Wilson Betemit,Wilson Betemit,S,betemwi01,betew001,SS,6811,Wilson Betemit,Wilson Betemit,3B,Wilson Betemit,1981,400140,Wilson Betemit,Wilson Betemit,-1,212252,6811,BAL,19093,SS,3B,Baltimore Orioles,1861,R,3B
ramoswi01,C1,5/2/2010,30173,Wilson Ramos,Wilson Ramos,Wilson Ramos,R,ramoswi01,ramow001,C,8620,Wilson Ramos,Wilson Ramos,C,Wilson Ramos,1987,467092,Wilson Ramos,Wilson Ramos,5.047,1654347,8620,WSH,49829,C,C,Washington Nationals,1433,R,C
lopezwi01,,8/28/2009,29278,Wilton Lopez,Wilton Lopez,Wilton Lopez,R,lopezwi01,lopew001,RP,8566,Wilton López,Wilton Lopez,RP,Wilton Lopez,1983,446641,Wilton Lopez,Wilton Lopez,-1,1390890,8566,COL,55973,RP,P,Colorado Rockies,4227,R,P
peralwi01,SP1,4/22/2012,31140,Wily Peralta,Wily Peralta,Wily Peralta,R,peralwi01,peraw001,SP,9019,Wily Peralta,Wily Peralta,SP,Wily Peralta,1989,503449,Wily Peralta,Wily Peralta,3.033,1784971,9019,MIL,50538,SP,P,Milwaukee Brewers,7738,R,P
,CF4,,32981,Wynton Bernard,Wynton Bernard,,R,,,RF,,,Wynton Bernard,,,1990,592144,Wynton Bernard,,0,2050875,,DET,100197,RF,,Detroit Tigers,sa658999,R,CF
bogaexa01,SS1,8/20/2013,31606,Xander Bogaerts,Xander Bogaerts,Xander Bogaerts,R,bogaexa01,bogax001,SS,9319,Xander Bogaerts,Xander Bogaerts,SS/3B,Xander Bogaerts,1992,593428,Xander Bogaerts,Xander Bogaerts,2.042,1945481,9319,BOS,67248,SS,SS,Boston Red Sox,12161,R,SS
averyxa01,,5/13/2012,30827,Xavier Avery,Xavier Avery,Xavier Avery,L,averyxa01,averx001,LF,9181,Xavier Avery,Xavier Avery,LF,Xavier Avery,1990,542897,Xavier Avery,Xavier Avery,-1,1741206,9181,SEA,58035,CF,OF,Seattle Mariners,8471,L,LF
cedenxa01,RP3,9/16/2011,32028,Xavier Cedeno,Xavier Cedeno,Xavier Cedeno,L,cedenxa01,cedex001,RP,9080,Xavier Cedeño,Xavier Cedeno,RP,Xavier Cedeno,1986,458584,Xavier Cedeno,Xavier Cedeno,2.06,1896137,9080,TB,47243,RP,P,Tampa Bay Rays,36,L,P
nadyxa01,,9/30/2000,4564,Xavier Nady,Xavier Nady,Xavier Nady,R,nadyxa01,nadyx001,LF,6610,Xavier Nady,Xavier Nady,LF/RF,Xavier Nady,1978,294558,Xavier Nady,Xavier Nady,-1,205682,6610,SD,16624,LF,LF,San Diego Padres,1658,R,OF
paulxa01,,5/7/2009,28985,Xavier Paul,Xavier Paul,Xavier Paul,L,paulxa01,paulx001,LF,8467,Xavier Paul,Xavier Paul,LF,Xavier Paul,1985,449082,Xavier Paul,Xavier Paul,-1,1098984,8467,PHI,48402,LF,LF,Philadelphia Phillies,5963,R,OF
scrugxa01,,9/4/2014,32215,Xavier Scruggs,Xavier Scruggs,Xavier Scruggs,R,scrugxa01,scrux001,1B,9838,Xavier Scruggs,Xavier Scruggs,1B/RF,Xavier Scruggs,1987,489305,Xavier Scruggs,Xavier Scruggs,-1,1954082,9838,STL,58649,1B,1B,St. Louis Cardinals,7409,R,1B
riverya01,SS2,9/22/2015,31238,Yadiel Rivera,Yadiel Rivera,Yadiel Rivera,R,,rivey001,SS,10100,Yadiel Rivera,Yadiel Rivera,SS,Yadiel Rivera,1992,592680,Yadiel Rivera,Yadiel Rivera,0.013,1805191,10100,MIL,67093,SS,SS,Milwaukee Brewers,11863,R,SS
molinya01,C1,6/3/2004,5986,Yadier Molina,Yadier Molina,Yadier Molina,R,molinya01,moliy001,C,7345,Yadier Molina,Yadier Molina,C,Yadier Molina,1982,425877,Yadier Molina,Yadier Molina,11.123,390815,7345,STL,31391,C,C,St. Louis Cardinals,7007,R,C
gomesya01,C1,5/17/2012,32108,Yan Gomes,Yan Gomes,Yan Gomes,R,gomesya01,gomey001,C,9186,Yan Gomes,Yan Gomes,C,Yan Gomes,1987,543228,Yan Gomes,Yan Gomes,3.083,1945612,9186,CLE,60834,C,C,Cleveland Indians,9627,R,C
solarya01,3B1,4/2/2014,30898,Yangervis Solarte,Yangervis Solarte,Yangervis Solarte,S,solarya01,solay001,3B,9657,Yangervis Solarte,Yangervis Solarte,3B/1B,Yangervis Solarte,1987,500208,Yangervis Solarte,Yangervis Solarte,2.0,1741691,9657,SD,51557,3B,3B,San Diego Padres,5352,R,3B
puigya01,CF4,6/3/2013,32574,Yasiel Puig,Yasiel Puig,Yasiel Puig,R,puigya01,puigy001,RF,9341,Yasiel Puig,Yasiel Puig,RF/CF,Yasiel Puig,1990,624577,Yasiel Puig,Yasiel Puig,2.119,1992864,9341,LAD,101652,RF,RF,Los Angeles Dodgers,14225,R,RF
,,,,,Yasiel Sierra,,R,,,,,,,,,1991,666888,,,0,,,LAD,,,,Los Angeles Dodgers,,R,P
grandya01,C1,6/2/2012,30950,Yasmani Grandal,Yasmani Grandal,Yasmani Grandal,S,grandya01,grany001,C,9098,Yasmani Grandal,Yasmani Grandal,C,Yasmani Grandal,1988,518735,Yasmani Grandal,Yasmani Grandal,3.115,1765807,9098,LAD,65870,C,C,Los Angeles Dodgers,11368,R,C
tomasya01,LF1,4/15/2015,33662,Yasmany Tomas,Yasmany Tomas,Yasmany Tomas,R,,tomay001,RF,9850,Yasmany Tomás,Yasmany Tomas,RF/3B,Yasmany Tomas,1990,630111,Yasmany Tomas,Yasmany Tomas,1.0,2160873,9850,ARI,102355,RF,RF,Arizona Diamondbacks,17171,R,OF
barriyh01,RP8,9/24/2015,34224,Yhonathan Barrios,Yhonathan Barrios,Yhonathan Barrios,S,,barry001,RP,10099,Yhónathan Barrios,Yhonathan Barrios,RP,Yhonathan Barrios,1991,553872,Yhonathan Barrios,Yhonathan Barrios,0.013,2171609,10099,MIL,69198,RP,P,Milwaukee Brewers,11166,R,P
garciyi01,RP11,9/1/2014,32888,Yimi Garcia,Yimi Garcia,Yimi Garcia,R,garciyi01,garcy001,RP,9815,Yimi García,Yimi Garcia,RP,Yimi Garcia,1990,554340,Yimi Garcia,Yimi Garcia,1.004,2048494,9815,LAD,66174,RP,P,Los Angeles Dodgers,12095,R,P
cespeyo01,CF1,3/28/2012,32080,Yoenis Cespedes,Yoenis Cespedes,Yoenis Cespedes,R,cespeyo01,cespy001,LF,9128,Yoenis Céspedes,Yoenis Cespedes,LF,Yoenis Cespedes,1985,493316,Yoenis Cespedes,Yoenis Cespedes,4.0,1953406,9128,NYM,53004,LF,LF,New York Mets,13110,R,LF
medinyo01,,4/16/2013,31110,Yoervis Medina,Yoervis Medina,Yoervis Medina,R,medinyo01,mediy001,RP,9371,Yoervis Medina,Yoervis Medina,RP,Yoervis Medina,1988,500721,Yoervis Medina,Yoervis Medina,2.079,1887664,9371,PIT,51591,RP,P,Pittsburgh Pirates,10498,R,P
flandyo01,,6/25/2014,30419,Yohan Flande,Yohan Flande,Yohan Flande,L,flandyo01,flany001,SP,9745,Yohan Flande,Yohan Flande,SP/RP,Yohan Flande,1986,456071,Yohan Flande,Yohan Flande,1.008,1724106,9745,COL,52458,SP,P,Colorado Rockies,5057,L,P
pinoyo01,,6/19/2014,30444,Yohan Pino,Yohan Pino,Yohan Pino,R,pinoyo01,pinoy001,RP,9735,Yohan Pino,Yohan Pino,RP,Yohan Pino,1983,464416,Yohan Pino,Yohan Pino,-1,1208971,9735,KC,46591,RP,P,Kansas City Royals,6955,R,P
,,,34875,Yohander Mendez,Yohander Mendez,,L,,,SP,,,Yohander Mendez,,,1995,622795,Yohander Mendez,,0,2210227,,TEX,101198,SP,,Texas Rangers,sa657666,L,P
alonsyo01,1B1,9/1/2010,30016,Yonder Alonso,Yonder Alonso,Yonder Alonso,L,alonsyo01,alony001,1B,8660,Yonder Alonso,Yonder Alonso,1B,Yonder Alonso,1987,475174,Yonder Alonso,Yonder Alonso,4.116,1629156,8660,OAK,58012,1B,1B,Oakland Athletics,2530,R,1B
ventuyo01,SP2,9/17/2013,31876,Yordano Ventura,Yordano Ventura,Yordano Ventura,R,ventuyo01,venty001,SP,9422,Yordano Ventura,Yordano Ventura,SP,Yordano Ventura,1991,570649,Yordano Ventura,Yordano Ventura,2.013,1971219,9422,KC,66326,SP,P,Kansas City Royals,11855,R,P
,,,34855,Yorman Landa,Yorman Landa,,R,,,RP,,,Yorman Landa,,,1994,600915,Yorman Landa,,0,2210204,,MIN,69375,RP,,Minnesota Twins,sa597276,R,P
